CustomerID,Recency,Frequency,MonetaryValue,R,F,M,rfm_segment,rfm_score,customer_segment,campaign_strategy
17017,3,27,8574.11,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
17018,41,2,920.1,2,1,2,212,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17019,12,4,1258.08,3,2,3,323,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17022,32,1,71.0,2,1,1,211,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17024,46,3,95.85,2,2,1,221,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17025,61,3,357.77,2,2,1,221,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17026,186,2,154.82999999999998,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
17027,79,7,835.86,2,3,2,232,7,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17029,111,2,716.0,1,1,2,112,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17030,64,1,146.87,2,1,1,211,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17031,12,2,380.35,3,1,2,312,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17033,87,3,1030.14,2,2,2,222,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17034,17,4,734.5699999999999,3,2,2,322,7,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17035,246,3,388.33,1,2,2,122,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17037,79,2,1253.22,2,1,3,213,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17038,31,1,112.4,2,1,1,211,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17040,138,1,449.73,1,1,2,112,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17041,27,4,1055.69,2,2,2,222,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17042,3,5,1036.58,3,3,2,332,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17043,33,4,1735.18,2,2,3,223,7,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17044,9,3,897.4300000000001,3,2,2,322,7,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17045,114,3,339.44,1,2,1,121,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17046,158,1,642.02,1,1,2,112,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17047,86,3,1100.9,2,2,2,222,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17048,116,6,864.32,1,3,2,132,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17049,3,11,5589.83,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
17050,97,6,3185.64,1,3,3,133,7,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17051,195,1,240.89000000000001,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
17052,29,1,399.09,2,1,2,212,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17053,129,2,496.38,1,1,2,112,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17054,29,6,1353.83,2,3,3,233,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17058,82,3,1179.89,2,2,3,223,7,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17059,30,5,3080.39,2,3,3,233,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17060,267,1,234.24,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
17061,74,12,5116.13,2,3,3,233,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17062,314,5,524.39,1,3,2,132,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17063,9,11,1421.59,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
17064,59,3,855.45,2,2,2,222,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17068,13,22,4525.09,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
17069,29,13,2655.2200000000003,2,3,3,233,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17070,115,1,304.24,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
17071,9,14,2385.48,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
17073,18,4,1444.84,3,2,3,323,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17075,18,5,813.77,3,3,2,332,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17076,37,3,841.0799999999999,2,2,2,222,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17078,37,2,375.86,2,1,2,212,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17079,79,1,118.80000000000001,2,1,1,211,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17080,23,3,285.5,3,2,1,321,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17081,26,2,288.91,2,1,1,211,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17082,34,2,2003.85,2,1,3,213,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17083,110,3,1405.78,1,2,3,123,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17084,36,2,2747.9900000000002,2,1,3,213,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17085,124,6,1550.8,1,3,3,133,7,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17086,8,6,2050.08,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
17088,29,4,1991.01,2,2,3,223,7,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17090,5,8,1972.55,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
17091,3,10,3802.81,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
17092,51,4,1774.03,2,2,3,223,7,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17094,319,2,270.20000000000005,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
17095,23,5,1296.36,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
17096,10,7,992.6800000000001,3,3,2,332,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17097,3,9,937.92,3,3,2,332,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17100,19,2,971.74,3,1,2,312,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17101,11,4,1621.73,3,2,3,323,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17102,262,1,25.5,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
17105,160,2,665.78,1,1,2,112,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17107,33,7,10362.48,2,3,3,233,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17109,30,8,865.9300000000001,2,3,2,232,7,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17110,166,1,163.29999999999998,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
17111,48,1,231.61,2,1,1,211,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17114,6,10,739.72,3,3,2,332,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17115,9,5,806.9000000000001,3,3,2,332,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17117,289,1,116.19999999999999,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
17118,318,1,157.02,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
17119,4,3,593.61,3,2,2,322,7,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17120,234,1,307.46,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
17122,120,1,138.32,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
17123,162,1,345.29999999999995,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
17124,186,1,294.24,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
17125,51,1,230.5,2,1,1,211,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17126,153,7,976.55,1,3,2,132,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17128,335,1,157.09,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
17131,6,5,2463.17,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
17133,16,7,4892.240000000001,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
17134,107,2,413.2,1,1,2,112,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17135,17,7,1139.73,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
17138,276,1,380.5,1,1,2,112,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17139,16,15,10567.87,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
17140,248,1,454.12,1,1,2,112,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17142,240,1,579.0,1,1,2,112,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17144,2,2,984.57,3,1,2,312,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17146,106,3,749.78,1,2,2,122,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17147,23,6,1679.64,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
17148,52,1,124.88,2,1,1,211,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17152,195,4,1503.5,1,2,3,123,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17153,25,1,213.78,3,1,1,311,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17154,76,1,329.34,2,1,1,211,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17155,18,2,251.70000000000002,3,1,1,311,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17157,8,3,306.55,3,2,1,321,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17158,33,3,1266.97,2,2,3,223,7,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17159,22,4,1534.73,3,2,3,323,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17160,32,6,3518.03,2,3,3,233,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17162,29,11,1707.21,2,3,3,233,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17163,22,2,293.1,3,1,1,311,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17164,33,8,2466.4,2,3,3,233,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17165,285,1,158.68,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
17166,39,3,189.49,2,2,1,221,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17169,51,4,816.88,2,2,2,222,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17171,290,1,224.91,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
17172,79,1,317.76,2,1,1,211,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17173,6,9,3755.65,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
17174,218,1,59.9,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
17175,45,5,1430.94,2,3,3,233,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17176,202,1,306.13,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
17179,179,3,711.79,1,2,2,122,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17180,57,6,768.32,2,3,2,232,7,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17181,58,2,239.92000000000002,2,1,1,211,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17183,8,8,3286.9100000000003,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
17186,47,2,144.0,2,1,1,211,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17187,227,1,203.95,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
17188,12,9,2275.58,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
17189,107,2,383.75,1,1,2,112,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17190,59,3,249.74,2,2,1,221,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17191,29,7,2093.68,2,3,3,233,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17193,36,9,1674.46,2,3,3,233,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17194,361,1,226.78,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
17197,30,1,1013.01,2,1,2,212,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17198,24,3,692.22,3,2,2,322,7,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17201,54,1,289.78,2,1,1,211,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17203,36,6,3560.08,2,3,3,233,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17204,170,9,1352.91,1,3,3,133,7,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17205,54,1,384.08,2,1,2,212,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17206,54,1,204.24,2,1,1,211,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17211,27,9,2299.67,2,3,3,233,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17212,254,1,226.85,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
17213,41,11,2741.08,2,3,3,233,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17214,61,7,974.12,2,3,2,232,7,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17217,235,1,113.5,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
17218,5,10,1951.97,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
17219,32,1,114.23,2,1,1,211,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17220,25,14,3187.55,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
17221,8,2,334.48,3,1,1,311,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17222,66,1,328.65,2,1,1,211,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17223,311,2,381.89,1,1,2,112,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17226,309,1,393.49,1,1,2,112,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17227,19,6,939.32,3,3,2,332,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17228,16,8,1906.09,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
17229,97,2,318.76,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
17230,265,11,3466.67,1,3,3,133,7,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17231,13,14,3078.22,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
17232,3,2,417.77,3,1,2,312,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17233,36,1,190.88,2,1,1,211,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17234,183,1,149.89000000000001,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
17235,26,2,550.06,2,1,2,212,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17236,13,6,916.13,3,3,2,332,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17237,12,2,314.69,3,1,1,311,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17238,3,17,3719.1,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
17239,313,2,379.95,1,1,2,112,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17242,109,2,1135.04,1,1,3,113,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17243,2,30,8483.35,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
17244,54,1,954.9,2,1,2,212,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17245,205,1,171.45,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
17247,16,1,280.09000000000003,3,1,1,311,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17248,121,1,318.65,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
17250,4,2,381.97,3,1,2,312,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17251,363,1,269.83,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
17252,117,2,348.91,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
17253,19,1,178.26,3,1,1,311,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17254,5,2,271.19,3,1,1,311,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17255,41,2,291.48,2,1,1,211,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17256,108,2,240.0,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
17259,149,2,581.23,1,1,2,112,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17262,53,5,1253.3600000000001,2,3,3,233,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17263,209,1,63.440000000000005,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
17265,139,2,550.01,1,1,2,112,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17266,3,3,296.58,3,2,1,321,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17267,128,2,317.2,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
17268,108,4,763.64,1,2,2,122,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17272,43,5,2144.53,2,3,3,233,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17274,36,1,107.82,2,1,1,211,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17277,228,2,1065.3500000000001,1,1,2,112,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17278,242,1,246.04,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
17279,58,1,187.82999999999998,2,1,1,211,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17282,131,3,1685.46,1,2,3,123,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17284,61,7,1636.58,2,3,3,233,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17286,22,1,151.37,3,1,1,311,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17287,27,7,1049.06,2,3,2,232,7,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17288,10,7,1417.63,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
17289,32,4,922.77,2,2,2,222,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17290,4,2,513.01,3,1,2,312,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17291,309,1,550.8000000000001,1,1,2,112,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17293,9,9,1854.06,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
17295,29,3,547.0,2,2,2,222,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17297,18,1,128.18,3,1,1,311,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17298,102,2,498.42,1,1,2,112,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
17299,12,4,656.61,3,2,2,322,7,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17301,22,1,163.24,3,1,1,311,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17302,15,6,1119.93,3,3,2,332,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17303,362,1,250.04,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
17306,11,21,8600.73,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
17307,366,1,-152.64000000000001,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
17309,96,1,82.75,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
17311,79,2,1384.85,2,1,3,213,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17312,139,3,644.3,1,2,2,122,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
17313,18,2,2288.13,3,1,3,313,7,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
17314,25,11,2514.76,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
